order_id,order_timestamp,order_date,year,quarter,month,region,country,currency,customer_name,customer_segment,customer_tier,customer_is_active,product_category,units_sold,gross_revenue_usd,discount_amount_usd,net_revenue_usd,total_cost_usd,gross_margin_usd,gross_margin_pct,material_cost_usd,shipping_cost_usd,tariff_cost_usd,overhead_cost_usd,carrier,month_name
2783,2025-06-11 20:07:10,2025-06-11,2025,Q2,06,APAC,Australia,AUD,Customer Corp 024,Mid-Market,Tier 3,1,Enterprise Storage,11,13382.64,466.35,12916.29,8307.86,4608.43,35.68,5797.4,1070.85,436.4,1003.21,UPS Supply Chain,Jun
2780,2025-06-11 20:33:36,2025-06-11,2025,Q2,06,Europe,Germany,EUR,Customer Corp 199,Enterprise,Tier 1,1,Edge Gateways,23,29885.92,2006.83,27879.09,15752.199999999999,12126.890000000001,43.5,11200.39,2224.26,729.29,1598.26,DB Schenker,Jun
2786,2025-06-12 08:31:06,2025-06-12,2025,Q2,06,Europe,France,EUR,Customer Corp 032,Enterprise,Tier 3,1,Edge Gateways,10,9856.75,236.44,9620.31,5719.17,3901.1399999999994,40.55,4189.76,585.23,197.6,746.58,Maersk Freight,Jun
2798,2025-06-12 09:43:25,2025-06-12,2025,Q2,06,Europe,Germany,EUR,Customer Corp 120,Enterprise,Tier 3,1,Enterprise Storage,20,20873.01,1609.98,19263.03,11645.58,7617.449999999999,39.54,8121.95,1327.21,691.16,1505.26,DB Schenker,Jun
2796,2025-06-12 10:55:23,2025-06-12,2025,Q2,06,North America,Canada,CAD,Customer Corp 144,Enterprise,Tier 2,1,Edge Gateways,22,47686.89,1012.96,46673.93,26516.809999999998,20157.120000000003,43.19,18951.51,3301.28,1760.5,2503.52,UPS Supply Chain,Jun
2800,2025-06-12 12:36:26,2025-06-12,2025,Q2,06,North America,United States,USD,Customer Corp 136,Mid-Market,Tier 3,1,Edge Gateways,6,9491.28,516.25,8975.03,5415.09,3559.9400000000005,39.66,3673.64,787.52,256.22,697.71,UPS Supply Chain,Jun
2787,2025-06-12 14:50:59,2025-06-12,2025,Q2,06,APAC,Japan,JPY,Customer Corp 064,SMB,Tier 2,1,Network Switches,3,6398.7,266.37,6132.33,3546.91,2585.42,42.16,2500.25,520.75,205.42,320.49,UPS Supply Chain,Jun
2789,2025-06-12 15:48:49,2025-06-12,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 196,Enterprise,Tier 2,0,Edge Gateways,10,20487.49,917.54,19569.95,12418.75,7151.200000000001,36.54,8652.0,1750.29,724.49,1291.97,UPS Supply Chain,Jun
2794,2025-06-12 16:59:08,2025-06-12,2025,Q2,06,APAC,Japan,JPY,Customer Corp 145,SMB,Tier 3,1,Edge Gateways,20,24339.59,933.84,23405.75,13909.3,9496.45,40.57,9758.76,2271.5,671.63,1207.41,UPS Supply Chain,Jun
2790,2025-06-12 18:19:02,2025-06-12,2025,Q2,06,APAC,Australia,AUD,Customer Corp 082,Enterprise,Tier 1,1,Network Switches,14,23813.23,1504.76,22308.47,13582.25,8726.220000000001,39.12,9759.78,2173.2,493.67,1155.6,DHL Global,Jun
2788,2025-06-12 18:20:42,2025-06-12,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 113,Enterprise,Tier 1,1,Edge Gateways,8,14023.32,844.01,13179.31,7478.25,5701.0599999999995,43.26,5521.57,833.72,296.19,826.77,DB Schenker,Jun
2799,2025-06-12 18:38:32,2025-06-12,2025,Q2,06,Europe,Germany,EUR,Customer Corp 199,Enterprise,Tier 1,1,Network Switches,6,8591.68,506.44,8085.24,4734.12,3351.12,41.45,3346.22,544.91,273.69,569.3,Hapag-Lloyd,Jun
2797,2025-06-12 18:47:16,2025-06-12,2025,Q2,06,North America,Canada,CAD,Customer Corp 065,SMB,Tier 3,1,Network Switches,21,32331.78,826.23,31505.55,19134.15,12371.399999999998,39.27,13422.89,2338.97,1254.96,2117.33,FedEx Express,Jun
2792,2025-06-12 18:52:28,2025-06-12,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 086,SMB,Tier 2,1,Cloud Hardware,12,10171.57,695.25,9476.32,5752.639999999999,3723.6800000000003,39.29,3970.29,735.15,325.24,721.96,DHL Global,Jun
2791,2025-06-12 19:59:40,2025-06-12,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 047,Mid-Market,Tier 2,1,Network Switches,8,11123.79,469.72,10654.07,6220.099999999999,4433.97,41.62,4408.65,942.57,225.01,643.87,Maersk Freight,Jun
2795,2025-06-12 20:56:52,2025-06-12,2025,Q2,06,North America,United States,USD,Customer Corp 100,Enterprise,Tier 1,1,Enterprise Storage,6,14594.88,880.01,13714.87,8157.16,5557.710000000001,40.52,5785.61,1204.31,331.32,835.92,UPS Supply Chain,Jun
2793,2025-06-12 20:58:17,2025-06-12,2025,Q2,06,North America,Canada,CAD,Customer Corp 055,SMB,Tier 3,1,Edge Gateways,11,25855.69,1072.69,24783.0,14753.5,10029.5,40.47,10330.3,1923.0,739.69,1760.51,UPS Supply Chain,Jun
2816,2025-06-13 08:37:21,2025-06-13,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 013,SMB,Tier 1,1,Enterprise Storage,17,32374.19,1649.16,30725.03,19933.13,10791.899999999998,35.12,13730.47,3333.2,1034.06,1835.4,UPS Supply Chain,Jun
2801,2025-06-13 09:31:45,2025-06-13,2025,Q2,06,North America,United States,USD,Customer Corp 087,SMB,Tier 2,1,Edge Gateways,24,44625.71,3148.94,41476.77,25695.500000000004,15781.269999999993,38.05,18414.97,3143.58,973.29,3163.66,DHL Global,Jun
2805,2025-06-13 10:28:49,2025-06-13,2025,Q2,06,APAC,Australia,AUD,Customer Corp 034,Enterprise,Tier 3,1,Network Switches,3,4831.82,285.03,4546.79,2897.92,1648.87,36.26,2004.0,497.05,123.36,273.51,DHL Global,Jun
2810,2025-06-13 10:39:30,2025-06-13,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 171,Mid-Market,Tier 3,1,Edge Gateways,3,4829.18,157.31,4671.87,2790.0799999999995,1881.7900000000004,40.28,1934.04,388.53,170.95,296.56,FedEx Express,Jun
2804,2025-06-13 10:45:55,2025-06-13,2025,Q2,06,North America,Canada,CAD,Customer Corp 100,Enterprise,Tier 1,1,Edge Gateways,5,4686.54,249.07,4437.47,2525.94,1911.5300000000002,43.08,1836.6,357.24,99.65,232.45,FedEx Express,Jun
2812,2025-06-13 10:48:07,2025-06-13,2025,Q2,06,Europe,Germany,EUR,Customer Corp 179,Mid-Market,Tier 1,1,Network Switches,15,25874.82,546.28,25328.54,14858.48,10470.060000000001,41.34,11054.63,1584.6,594.12,1625.13,DB Schenker,Jun
2813,2025-06-13 11:04:52,2025-06-13,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 134,SMB,Tier 3,0,Edge Gateways,13,14377.73,801.88,13575.85,8288.11,5287.74,38.95,5954.24,1139.59,383.8,810.48,FedEx Express,Jun
2815,2025-06-13 11:59:01,2025-06-13,2025,Q2,06,APAC,Japan,JPY,Customer Corp 015,Mid-Market,Tier 2,0,Cloud Hardware,21,26903.44,646.28,26257.16,15618.06,10639.1,40.52,11032.56,2196.49,942.79,1446.22,UPS Supply Chain,Jun
2803,2025-06-13 12:46:59,2025-06-13,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 171,Mid-Market,Tier 3,1,Enterprise Storage,14,13636.22,607.07,13029.15,8403.03,4626.119999999999,35.51,5849.33,1164.22,460.31,929.17,Hapag-Lloyd,Jun
2808,2025-06-13 13:13:55,2025-06-13,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 113,Enterprise,Tier 1,1,Cloud Hardware,10,11293.07,651.41,10641.66,6539.93,4101.73,38.54,4417.17,948.57,323.92,850.27,DB Schenker,Jun
2811,2025-06-13 13:38:40,2025-06-13,2025,Q2,06,North America,United States,USD,Customer Corp 050,SMB,Tier 3,1,Cloud Hardware,25,33231.99,1342.34,31889.65,20741.73,11147.920000000002,34.96,14465.89,2873.11,1074.28,2328.45,UPS Supply Chain,Jun
2807,2025-06-13 14:00:31,2025-06-13,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 035,Enterprise,Tier 2,0,Network Switches,21,31730.83,2055.23,29675.6,17604.29,12071.309999999998,40.68,12203.39,2384.66,798.1,2218.14,FedEx Express,Jun
2806,2025-06-13 15:12:46,2025-06-13,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 108,Enterprise,Tier 1,1,Enterprise Storage,10,11103.53,638.42,10465.11,6486.919999999999,3978.1900000000014,38.01,4385.94,1094.63,399.9,606.45,FedEx Express,Jun
2809,2025-06-13 15:14:01,2025-06-13,2025,Q2,06,Europe,France,EUR,Customer Corp 128,SMB,Tier 3,1,Edge Gateways,13,20928.5,558.45,20370.05,11207.550000000001,9162.499999999998,44.98,8180.22,1262.23,635.67,1129.43,Maersk Freight,Jun
2814,2025-06-13 16:33:34,2025-06-13,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 084,SMB,Tier 2,1,Enterprise Storage,13,12941.23,538.96,12402.27,7766.04,4636.2300000000005,37.38,5548.45,1296.92,289.56,631.11,FedEx Express,Jun
2802,2025-06-13 17:13:25,2025-06-13,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 074,SMB,Tier 2,1,Enterprise Storage,25,24524.99,826.86,23698.13,14678.470000000001,9019.66,38.06,10687.87,1536.64,606.61,1847.35,DHL Global,Jun
2833,2025-06-14 09:17:10,2025-06-14,2025,Q2,06,North America,Canada,CAD,Customer Corp 002,Mid-Market,Tier 3,1,Edge Gateways,13,28816.82,1332.13,27484.69,15995.64,11489.05,41.8,11194.96,2335.76,967.63,1497.29,DHL Global,Jun
2822,2025-06-14 10:17:36,2025-06-14,2025,Q2,06,APAC,Australia,AUD,Customer Corp 024,Mid-Market,Tier 3,1,Enterprise Storage,21,25230.56,1381.22,23849.34,14666.519999999999,9182.820000000002,38.5,10309.56,1945.43,580.31,1831.22,UPS Supply Chain,Jun
2821,2025-06-14 10:27:18,2025-06-14,2025,Q2,06,North America,Canada,CAD,Customer Corp 179,Mid-Market,Tier 1,1,Edge Gateways,16,20163.94,494.47,19669.47,12064.630000000001,7604.84,38.66,8754.61,1646.96,647.37,1015.69,UPS Supply Chain,Jun
2825,2025-06-14 11:21:49,2025-06-14,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 111,Enterprise,Tier 1,1,Network Switches,3,6651.76,441.73,6210.03,3957.0,2253.0299999999997,36.28,2834.43,526.43,244.55,351.59,DHL Global,Jun
2828,2025-06-14 12:04:52,2025-06-14,2025,Q2,06,Europe,Germany,EUR,Customer Corp 186,Mid-Market,Tier 2,1,Edge Gateways,17,37043.61,1213.97,35829.64,21344.69,14484.95,40.43,15736.44,2367.1,1400.03,1841.12,DHL Global,Jun
2819,2025-06-14 12:06:27,2025-06-14,2025,Q2,06,Europe,Germany,EUR,Customer Corp 083,Mid-Market,Tier 1,0,Edge Gateways,14,14680.43,722.57,13957.86,8617.11,5340.75,38.26,5906.46,1196.88,538.51,975.26,Maersk Freight,Jun
2837,2025-06-14 12:20:26,2025-06-14,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 117,SMB,Tier 1,1,Cloud Hardware,13,28744.05,1724.79,27019.26,16478.010000000002,10541.249999999996,39.01,10986.78,2478.14,891.58,2121.51,UPS Supply Chain,Jun
2818,2025-06-14 12:48:42,2025-06-14,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 115,Enterprise,Tier 2,0,Enterprise Storage,12,11729.43,875.91,10853.52,6385.149999999999,4468.370000000002,41.17,4528.98,863.28,225.61,767.28,Maersk Freight,Jun
2823,2025-06-14 15:34:00,2025-06-14,2025,Q2,06,Europe,France,EUR,Customer Corp 055,SMB,Tier 3,1,Enterprise Storage,25,31303.72,1895.36,29408.36,18933.100000000002,10475.259999999998,35.62,12817.87,2631.03,1132.99,2351.21,Hapag-Lloyd,Jun
2831,2025-06-14 16:28:05,2025-06-14,2025,Q2,06,Europe,Germany,EUR,Customer Corp 114,SMB,Tier 2,1,Cloud Hardware,10,20465.35,506.74,19958.61,12150.68,7807.93,39.12,9022.51,1315.46,522.47,1290.24,Hapag-Lloyd,Jun
2827,2025-06-14 17:34:50,2025-06-14,2025,Q2,06,APAC,Australia,AUD,Customer Corp 169,SMB,Tier 3,0,Edge Gateways,20,19914.72,678.05,19236.67,11809.21,7427.459999999999,38.61,8509.12,1550.31,683.13,1066.65,UPS Supply Chain,Jun
2835,2025-06-14 17:50:01,2025-06-14,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 147,SMB,Tier 2,1,Cloud Hardware,22,23622.64,762.95,22859.69,13477.699999999997,9381.990000000002,41.04,9443.98,1455.71,838.72,1739.29,Maersk Freight,Jun
2829,2025-06-14 17:54:28,2025-06-14,2025,Q2,06,APAC,Japan,JPY,Customer Corp 063,SMB,Tier 2,1,Edge Gateways,22,24670.4,1364.23,23306.17,14654.5,8651.669999999998,37.12,9774.39,2486.79,716.01,1677.31,DHL Global,Jun
2817,2025-06-14 18:25:08,2025-06-14,2025,Q2,06,Europe,France,EUR,Customer Corp 193,Mid-Market,Tier 1,1,Edge Gateways,12,10479.12,598.53,9880.59,6061.0,3819.59,38.66,4490.96,777.21,246.64,546.19,DB Schenker,Jun
2834,2025-06-14 19:16:43,2025-06-14,2025,Q2,06,APAC,Australia,AUD,Customer Corp 126,Enterprise,Tier 3,1,Edge Gateways,9,16804.84,588.87,16215.97,10284.769999999999,5931.200000000001,36.58,7192.55,1500.75,486.66,1104.81,FedEx Express,Jun
2820,2025-06-14 19:53:55,2025-06-14,2025,Q2,06,APAC,Japan,JPY,Customer Corp 184,Enterprise,Tier 1,0,Enterprise Storage,10,24467.09,1137.65,23329.44,15278.599999999999,8050.84,34.51,10583.74,2260.84,875.79,1558.23,UPS Supply Chain,Jun
2830,2025-06-14 20:15:15,2025-06-14,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 185,SMB,Tier 1,1,Cloud Hardware,25,41179.24,931.09,40248.15,24604.489999999998,15643.660000000003,38.87,16205.46,4223.92,1560.53,2614.58,FedEx Express,Jun
2832,2025-06-14 20:19:53,2025-06-14,2025,Q2,06,APAC,Japan,JPY,Customer Corp 170,Mid-Market,Tier 3,1,Network Switches,18,42259.01,2007.55,40251.46,23827.230000000003,16424.229999999996,40.8,16550.9,4074.9,1093.06,2108.37,UPS Supply Chain,Jun
2826,2025-06-14 20:21:29,2025-06-14,2025,Q2,06,Europe,France,EUR,Customer Corp 128,SMB,Tier 3,1,Network Switches,13,19005.57,931.77,18073.8,10141.300000000001,7932.499999999998,43.89,7429.7,1098.99,669.68,942.93,DHL Global,Jun
2836,2025-06-14 20:22:26,2025-06-14,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 004,SMB,Tier 1,1,Cloud Hardware,8,18111.85,512.87,17598.98,10799.890000000001,6799.089999999998,38.63,7774.57,1544.43,448.11,1032.78,DHL Global,Jun
2824,2025-06-14 20:37:11,2025-06-14,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 070,SMB,Tier 2,1,Cloud Hardware,11,9534.49,550.1,8984.39,5387.27,3597.119999999999,40.04,3702.06,819.36,323.76,542.09,UPS Supply Chain,Jun
2843,2025-06-15 08:12:05,2025-06-15,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 123,Enterprise,Tier 1,0,Edge Gateways,15,33951.43,1558.63,32392.8,19310.399999999998,13082.400000000001,40.39,14092.47,2193.26,1166.21,1858.46,DHL Global,Jun
2842,2025-06-15 08:24:51,2025-06-15,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 107,Enterprise,Tier 2,1,Network Switches,21,46319.24,2225.4,44093.84,27648.24,16445.599999999995,37.3,19435.08,3892.11,1262.67,3058.38,DHL Global,Jun
2845,2025-06-15 09:17:12,2025-06-15,2025,Q2,06,APAC,Australia,AUD,Customer Corp 129,Enterprise,Tier 2,1,Edge Gateways,12,20270.63,794.34,19476.29,11157.82,8318.470000000001,42.71,7946.44,1619.07,449.31,1143.0,UPS Supply Chain,Jun
2855,2025-06-15 10:03:09,2025-06-15,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 004,SMB,Tier 1,1,Cloud Hardware,22,36094.9,1400.56,34694.34,22237.32,12457.019999999997,35.91,15657.82,2781.68,1275.49,2522.33,DHL Global,Jun
2849,2025-06-15 10:37:12,2025-06-15,2025,Q2,06,Europe,France,EUR,Customer Corp 012,Enterprise,Tier 1,1,Cloud Hardware,25,38367.01,1374.47,36992.54,22467.18,14525.36,39.27,15739.37,3000.48,1208.78,2518.55,DB Schenker,Jun
2846,2025-06-15 11:41:32,2025-06-15,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 106,Enterprise,Tier 2,1,Enterprise Storage,10,13889.52,867.41,13022.11,8282.82,4739.290000000001,36.39,5617.7,1385.43,504.6,775.09,DHL Global,Jun
2847,2025-06-15 11:51:53,2025-06-15,2025,Q2,06,Europe,France,EUR,Customer Corp 117,SMB,Tier 1,1,Network Switches,12,16721.59,733.16,15988.43,9803.47,6184.960000000001,38.68,6802.32,1274.46,631.02,1095.67,Maersk Freight,Jun
2853,2025-06-15 13:27:26,2025-06-15,2025,Q2,06,North America,Canada,CAD,Customer Corp 071,SMB,Tier 2,1,Enterprise Storage,7,15432.49,1063.77,14368.72,8655.33,5713.389999999999,39.76,6370.91,1046.27,339.93,898.22,FedEx Express,Jun
2841,2025-06-15 13:44:02,2025-06-15,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 035,Enterprise,Tier 2,0,Enterprise Storage,6,9573.8,363.28,9210.52,5537.070000000001,3673.45,39.88,3836.66,930.22,263.63,506.56,DHL Global,Jun
2839,2025-06-15 13:54:41,2025-06-15,2025,Q2,06,APAC,Japan,JPY,Customer Corp 122,SMB,Tier 3,1,Enterprise Storage,14,31699.6,1548.19,30151.41,18487.57,11663.84,38.68,12773.43,3019.25,678.84,2016.05,DHL Global,Jun
2844,2025-06-15 14:22:16,2025-06-15,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 140,Enterprise,Tier 1,1,Network Switches,9,19758.2,1458.36,18299.84,10564.6,7735.24,42.27,7439.06,1465.04,684.0,976.5,Hapag-Lloyd,Jun
2838,2025-06-15 14:59:23,2025-06-15,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 151,SMB,Tier 2,1,Cloud Hardware,5,7415.89,512.64,6903.25,4089.3500000000004,2813.8999999999996,40.76,2889.75,569.9,193.38,436.32,DB Schenker,Jun
2854,2025-06-15 16:05:17,2025-06-15,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 056,Mid-Market,Tier 3,1,Network Switches,23,32194.76,1652.09,30542.67,17840.379999999997,12702.29,41.59,12744.75,2053.0,844.97,2197.66,Hapag-Lloyd,Jun
2840,2025-06-15 16:31:33,2025-06-15,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 036,Mid-Market,Tier 2,1,Enterprise Storage,11,14962.25,587.11,14375.14,8564.27,5810.869999999999,40.42,5909.66,1418.77,305.33,930.51,DHL Global,Jun
2852,2025-06-15 17:02:40,2025-06-15,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 185,SMB,Tier 1,1,Cloud Hardware,8,13744.36,819.5,12924.86,7607.26,5317.6,41.14,5293.13,1022.46,290.6,1001.07,Hapag-Lloyd,Jun
2851,2025-06-15 17:20:54,2025-06-15,2025,Q2,06,Europe,Germany,EUR,Customer Corp 156,Mid-Market,Tier 2,1,Cloud Hardware,2,2045.8,162.2,1883.6,1159.87,723.73,38.42,845.75,151.42,40.58,122.12,DHL Global,Jun
2850,2025-06-15 17:46:53,2025-06-15,2025,Q2,06,APAC,Australia,AUD,Customer Corp 101,Enterprise,Tier 1,1,Edge Gateways,6,9202.46,658.9,8543.56,5464.19,3079.37,36.04,3846.23,794.75,271.66,551.55,FedEx Express,Jun
2848,2025-06-15 18:24:57,2025-06-15,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 139,Enterprise,Tier 1,1,Edge Gateways,24,55317.21,2889.32,52427.89,32231.81,20196.079999999998,38.52,23060.81,4708.58,1733.61,2728.81,FedEx Express,Jun
2856,2025-06-15 19:55:15,2025-06-15,2025,Q2,06,APAC,Australia,AUD,Customer Corp 073,Enterprise,Tier 1,0,Edge Gateways,8,16641.12,678.82,15962.3,9953.29,6009.009999999998,37.65,6852.16,1564.42,561.86,974.85,DHL Global,Jun
2857,2025-06-15 20:12:05,2025-06-15,2025,Q2,06,APAC,Australia,AUD,Customer Corp 048,Enterprise,Tier 3,1,Cloud Hardware,20,37748.14,2752.53,34995.61,21115.18,13880.43,39.66,15275.1,2803.75,797.7,2238.63,UPS Supply Chain,Jun
2865,2025-06-16 08:00:45,2025-06-16,2025,Q2,06,Europe,France,EUR,Customer Corp 190,Mid-Market,Tier 1,1,Enterprise Storage,23,25710.65,787.68,24922.97,15857.220000000001,9065.75,36.38,11215.19,1942.53,925.33,1774.17,Hapag-Lloyd,Jun
2868,2025-06-16 09:03:38,2025-06-16,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 129,Enterprise,Tier 2,1,Edge Gateways,7,11095.61,253.17,10842.44,6865.08,3977.3600000000006,36.68,4745.0,868.04,416.37,835.67,Hapag-Lloyd,Jun
2863,2025-06-16 09:44:38,2025-06-16,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 122,SMB,Tier 3,1,Network Switches,24,55290.27,2980.05,52310.22,32258.47,20051.75,38.33,23533.36,3485.5,1677.77,3561.84,DHL Global,Jun
2862,2025-06-16 12:51:28,2025-06-16,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 057,SMB,Tier 1,1,Cloud Hardware,15,16018.74,915.05,15103.69,9539.97,5563.720000000001,36.84,6712.85,1134.7,496.62,1195.8,Hapag-Lloyd,Jun
2861,2025-06-16 12:53:54,2025-06-16,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 191,Mid-Market,Tier 3,1,Edge Gateways,7,11105.79,256.1,10849.69,5943.540000000001,4906.15,45.22,4430.26,718.58,229.77,564.93,DHL Global,Jun
2859,2025-06-16 13:20:19,2025-06-16,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 165,Mid-Market,Tier 1,1,Enterprise Storage,15,21042.27,745.64,20296.63,12264.93,8031.700000000001,39.57,8603.14,1794.43,586.09,1281.27,DB Schenker,Jun
2867,2025-06-16 15:25:45,2025-06-16,2025,Q2,06,Europe,France,EUR,Customer Corp 151,SMB,Tier 2,1,Edge Gateways,6,6394.36,419.53,5974.83,3535.32,2439.5099999999998,40.83,2720.92,388.09,126.23,300.08,Maersk Freight,Jun
2858,2025-06-16 15:30:40,2025-06-16,2025,Q2,06,Europe,Germany,EUR,Customer Corp 159,Enterprise,Tier 2,0,Enterprise Storage,17,16379.97,875.28,15504.69,9155.16,6349.530000000001,40.95,6421.06,1282.16,523.89,928.05,Maersk Freight,Jun
2869,2025-06-16 19:55:27,2025-06-16,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 056,Mid-Market,Tier 3,1,Edge Gateways,8,6937.1,156.89,6780.21,3750.3,3029.91,44.69,2729.73,476.4,192.96,351.21,Maersk Freight,Jun
2864,2025-06-16 20:11:05,2025-06-16,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 029,Enterprise,Tier 3,1,Enterprise Storage,13,23647.94,1277.97,22369.97,14060.19,8309.78,37.15,10004.99,1979.03,746.24,1329.93,DHL Global,Jun
2860,2025-06-16 20:49:36,2025-06-16,2025,Q2,06,Europe,France,EUR,Customer Corp 143,Enterprise,Tier 3,1,Edge Gateways,16,38302.98,1179.1,37123.88,21918.4,15205.479999999996,40.96,15717.44,2873.5,994.61,2332.85,Maersk Freight,Jun
2866,2025-06-16 20:50:26,2025-06-16,2025,Q2,06,North America,United States,USD,Customer Corp 071,SMB,Tier 2,1,Network Switches,14,17178.22,565.77,16612.45,10023.460000000001,6588.99,39.66,6911.16,1550.67,605.93,955.7,DHL Global,Jun
2887,2025-06-17 08:54:35,2025-06-17,2025,Q2,06,LATAM,Brazil,BRL,Customer Corp 195,Enterprise,Tier 1,1,Edge Gateways,4,6736.96,307.44,6429.52,3958.4900000000002,2471.03,38.43,2844.65,572.17,139.74,401.93,DHL Global,Jun
2888,2025-06-17 09:51:08,2025-06-17,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 139,Enterprise,Tier 1,1,Network Switches,5,8627.94,454.41,8173.53,4667.85,3505.6799999999994,42.89,3328.9,593.6,194.63,550.72,DB Schenker,Jun
2889,2025-06-17 10:10:59,2025-06-17,2025,Q2,06,Europe,Netherlands,EUR,Customer Corp 166,SMB,Tier 2,0,Enterprise Storage,17,31011.32,2080.95,28930.37,18099.239999999998,10831.130000000001,37.44,12668.56,2409.23,1045.57,1975.88,DHL Global,Jun
2878,2025-06-17 10:35:16,2025-06-17,2025,Q2,06,Europe,United Kingdom,GBP,Customer Corp 164,Enterprise,Tier 3,1,Edge Gateways,23,25836.52,753.64,25082.88,14956.72,10126.160000000002,40.37,10947.21,1932.21,545.28,1532.02,Hapag-Lloyd,Jun
2881,2025-06-17 10:56:43,2025-06-17,2025,Q2,06,APAC,Australia,AUD,Customer Corp 080,Enterprise,Tier 3,0,Network Switches,15,35696.76,2469.32,33227.44,20806.77,12420.670000000002,37.38,14646.67,3065.37,870.09,2224.64,DHL Global,Jun
2890,2025-06-17 11:04:59,2025-06-17,2025,Q2,06,Europe,France,EUR,Customer Corp 008,Enterprise,Tier 3,1,Enterprise Storage,8,7702.88,507.33,7195.55,3993.39,3202.1600000000003,44.5,2956.1,510.27,165.97,361.05,DHL Global,Jun
2870,2025-06-17 11:18:17,2025-06-17,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 122,SMB,Tier 3,1,Edge Gateways,11,16326.51,866.8,15459.71,9198.46,6261.25,40.5,6295.75,1540.2,512.67,849.84,UPS Supply Chain,Jun
2879,2025-06-17 11:42:42,2025-06-17,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 007,Mid-Market,Tier 2,1,Enterprise Storage,23,43674.68,2423.9,41250.78,25673.949999999997,15576.830000000002,37.76,17313.17,3966.47,1584.98,2809.33,UPS Supply Chain,Jun
2876,2025-06-17 12:13:03,2025-06-17,2025,Q2,06,North America,Canada,CAD,Customer Corp 163,Mid-Market,Tier 1,1,Network Switches,16,30239.93,1021.84,29218.09,17373.52,11844.57,40.54,12382.33,2865.46,625.32,1500.41,FedEx Express,Jun
2885,2025-06-17 14:10:32,2025-06-17,2025,Q2,06,Europe,Germany,EUR,Customer Corp 027,Enterprise,Tier 3,1,Edge Gateways,5,11967.4,453.51,11513.89,7165.8,4348.089999999999,37.76,5109.08,991.38,356.2,709.14,DB Schenker,Jun
2882,2025-06-17 14:24:36,2025-06-17,2025,Q2,06,North America,Canada,CAD,Customer Corp 191,Mid-Market,Tier 3,1,Cloud Hardware,18,24405.57,1336.37,23069.2,13983.03,9086.17,39.39,9690.26,2163.49,537.59,1591.69,UPS Supply Chain,Jun
2880,2025-06-17 14:24:38,2025-06-17,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 076,Enterprise,Tier 2,1,Enterprise Storage,16,31487.44,675.18,30812.26,19574.89,11237.369999999999,36.47,14082.84,2834.02,712.27,1945.76,UPS Supply Chain,Jun
2884,2025-06-17 14:26:25,2025-06-17,2025,Q2,06,APAC,Singapore,SGD,Customer Corp 043,Mid-Market,Tier 2,1,Cloud Hardware,25,48986.01,2353.85,46632.16,27702.63,18929.530000000002,40.59,19191.29,4082.28,1157.38,3271.68,DHL Global,Jun
